station,n_intervals,mean_lag_hours,sd_lag_hours,se_lag_hours,ci_lower_95,ci_upper_95
bel03,62,78.12535185185186,115.72276434786065,14.69680576899142,49.31961254462868,106.93109115907504
bel04,30,66.37954365079365,128.98047753724245,23.54850567497869,20.224472527835424,112.53461477375188
bel05,3,835.0711111111111,1180.9433564677604,681.8179647543617,-501.2920998074378,2171.43432202966
bel06,26,87.67744212962963,232.0281231440641,45.50445875438049,-1.5112970289561218,176.8661812882154
bel07,177,31.2062634920635,104.99933032025201,7.892232957817442,15.737486894741313,46.67504008938569
bel08,43,51.06949074074075,114.97361687522472,17.5333121994404,16.704198829837566,85.43478265164393
